nr,year,ag,black,bus,con,ent,exper,fin,hisp,hlth,hours,man,mar,min,nc,ne,occ1,occ2,occ3,occ4,occ5,occ6,occ7,occ8,occ9,per,pro,pub,rur,s,school,tra,trad,union,wage
8991,1987,0,1,0,0,0,10,0,0,0,2080,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11,0,0,1,2.074653025
8997,1980,0,1,0,0,0,2,0,0,0,2080,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,14,1,0,1,1.81264268
8997,1981,0,1,0,0,0,3,0,0,0,2080,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,14,1,0,1,1.967650136
8997,1982,0,1,0,0,0,4,0,0,0,2080,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,14,1,0,1,2.068939801
8997,1983,0,1,0,0,0,5,0,0,0,2080,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,14,1,0,1,2.210917905
8997,1984,0,1,0,0,0,6,0,0,0,2080,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,14,1,0,1,2.343944867
8997,1985,0,1,0,0,0,7,0,0,0,2080,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,14,1,0,1,2.309577223
8997,1986,0,1,0,0,0,8,0,0,0,2080,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,14,1,0,1,2.38188298
8997,1987,0,1,0,0,0,9,0,0,0,2080,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,14,1,0,1,2.28229239
9014,1980,0,1,0,0,0,4,0,0,0,1704,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,12,0,0,0,1.829710589
9014,1981,0,1,1,0,0,5,0,0,0,2358,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12,0,0,0,1.483992004
9014,1982,0,1,0,0,0,6,0,0,0,1920,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,12,0,0,0,1.460391145
9014,1983,0,1,0,0,0,7,0,0,0,2080,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,12,0,0,1,1.412410208
9014,1984,0,1,0,0,0,8,0,0,0,3342,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,12,0,0,0,1.074813455
9014,1985,0,1,0,0,0,9,0,0,0,2238,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,12,0,0,0,1.720146034
9014,1986,0,1,0,0,0,10,0,0,0,1430,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,12,0,0,0,2.174654884
9014,1987,0,1,0,0,0,11,0,0,0,2080,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12,1,0,0,1.812288761
9015,1980,0,1,0,0,0,7,0,0,0,3381,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9,0,1,0,1.399805498
9015,1981,0,1,0,0,0,8,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,0,1,0,1.391406556
9015,1982,0,1,0,0,0,9,0,0,0,3688,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9,0,1,0,1.380151218
9015,1983,0,1,0,0,0,10,0,0,0,2836,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,0,1,1,1.733837105
9015,1984,0,1,0,0,0,11,0,0,0,2860,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9,0,1,0,1.556776997
9015,1985,0,1,0,0,0,12,0,0,0,2140,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9,0,1,0,1.764922815
9015,1986,0,1,0,0,0,13,0,0,0,3480,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9,0,1,0,1.673062566
9015,1987,0,1,0,0,0,14,0,0,0,4245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9,0,1,1,1.301855678
9027,1980,0,0,0,0,0,3,0,0,0,2280,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,0,1,0,1.579335569
9027,1981,0,0,0,0,0,4,0,0,0,2422,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,0,1,0,1.600313005
9027,1982,0,0,0,0,0,5,0,0,0,2182,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,12,0,0,0,2.400315073
9027,1983,0,0,0,0,0,6,0,0,0,2203,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,12,0,0,1,2.361105095
9027,1984,0,0,0,0,0,7,0,0,0,1779,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,12,0,0,1,2.273077391
9027,1985,0,0,0,0,0,8,0,0,1,1350,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,12,0,0,1,2.443347536
9027,1986,0,0,0,0,0,9,0,0,1,2167,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,12,0,0,1,2.503426081
9027,1987,0,0,0,0,0,10,0,0,0,2404,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,12,0,0,1,2.309376524
9066,1980,0,1,0,0,0,1,0,0,0,1070,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,11,0,1,1,1.601883188
9066,1981,0,1,0,0,1,2,0,0,0,3065,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,11,0,0,0,1.429397602
9066,1982,0,1,0,0,0,3,0,0,0,3300,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,11,0,1,0,-1.216737146
9066,1983,0,1,0,0,0,4,0,0,0,3378,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,11,0,0,0,1.106962771
9066,1984,0,1,0,0,0,5,0,0,0,3419,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,11,0,0,1,1.246190789
9066,1985,0,1,0,0,0,6,0,0,0,3116,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,11,0,0,0,1.415846763
9066,1986,0,1,0,0,0,7,0,0,0,3120,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,11,0,1,0,1.668933172
9066,1987,0,1,0,0,0,8,0,0,0,2830,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,11,0,1,1,1.727523494
9082,1980,1,0,0,0,0,4,0,0,0,1905,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,8,0,0,0,-0.073552461
9082,1981,0,0,0,1,0,5,0,0,0,2055,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,8,0,0,0,1.293025891
9082,1982,0,0,0,1,0,6,0,0,0,1760,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,8,0,0,0,1.634413899
9082,1983,0,0,0,1,0,7,0,0,0,1600,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,8,0,0,0,1.688525644
9082,1984,0,0,0,1,0,8,0,0,0,2080,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,8,0,0,0,1.618007863
9082,1985,0,0,0,1,0,9,0,0,0,2080,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,8,0,0,0,1.514647348
9082,1986,0,0,0,1,0,10,0,0,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,8,0,0,0,1.468529108
9082,1987,0,0,0,1,0,11,0,0,0,2080,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,8,0,0,0,1.706928245
9131,1980,0,0,0,1,0,9,0,0,0,2048,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5,0,0,0,1.106828809
9131,1981,0,0,0,1,0,10,0,0,0,2290,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5,0,0,0,1.027746173
9131,1982,0,0,0,1,0,11,0,0,0,2340,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,5,0,0,0,1.262565401
9131,1983,0,0,0,1,0,12,0,0,0,2340,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5,0,0,0,1.399987688
9131,1984,0,0,0,1,0,13,0,0,0,2140,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5,0,0,0,1.589569928
9131,1985,0,0,0,1,0,14,0,0,0,2280,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5,0,0,0,1.49183267
9131,1986,0,0,0,1,0,15,0,0,0,2180,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,5,0,0,0,1.37351483
9131,1987,0,0,0,1,0,16,0,0,0,2220,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,5,0,0,0,1.459467386
9132,1980,0,0,0,1,0,7,0,0,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6,0,0,0,1.224856015
9132,1981,0,0,0,1,0,8,0,0,0,1976,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6,0,0,0,1.175223391
9132,1982,0,0,0,1,0,9,0,0,0,1980,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6,0,0,0,1.596673571
9132,1983,0,0,0,1,0,10,0,0,0,2090,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6,0,0,0,1.512974552
9132,1984,0,0,0,0,0,11,0,0,0,2080,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6,0,0,0,1.618007863
9132,1985,0,0,0,0,0,12,0,0,0,2080,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6,0,0,0,1.514647348
9132,1986,0,0,0,0,0,13,0,0,0,2080,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6,0,0,0,1.851254729
9132,1987,0,0,0,0,0,14,0,0,0,2080,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6,0,0,1,1.861078925
9154,1980,0,0,0,0,0,2,0,0,0,1104,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,15,1,0,1,2.563853662
9154,1981,0,0,0,0,0,3,0,0,0,1261,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,15,1,0,1,2.530633329
9154,1982,0,0,0,0,0,4,0,0,0,1870,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,15,1,0,1,2.170792597
9154,1983,0,0,0,0,0,5,0,0,0,1865,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,15,1,0,1,2.197422423
9154,1984,0,0,0,0,0,6,0,0,0,1820,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,15,0,0,1,2.454636767
9154,1985,0,0,0,0,0,7,0,0,0,3226,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,15,1,0,1,2.069024035
9154,1986,0,0,0,0,0,8,0,0,0,2452,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,15,1,0,0,2.428655949
9154,1987,0,0,0,0,0,9,0,0,0,2030,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,15,1,0,1,2.602088703
9158,1980,0,0,0,0,0,4,0,0,0,2367,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,0,1,0,1.501065687
9158,1981,0,0,0,0,0,5,0,0,0,2402,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,0,1,0,1.403628679
9158,1982,0,0,0,0,0,6,0,0,0,2348,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,12,0,1,0,1.058481733
9158,1983,0,0,0,0,0,7,0,0,0,2550,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,0,1,0,1.146991174
9158,1984,0,0,0,0,0,8,0,0,0,2600,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,0,1,0,1.171720761
9158,1985,0,0,0,0,0,9,0,0,0,2190,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,0,1,0,1.075348167
9158,1986,0,0,0,0,0,10,0,0,0,2255,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,0,1,0,1.077325469
9158,1987,0,0,0,0,0,11,0,0,0,2340,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,0,1,0,1.096668724
9184,1980,0,0,0,0,0,3,0,0,0,3120,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11,0,1,0,1.304898723
9184,1981,0,0,0,0,0,4,0,0,0,3120,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11,0,1,0,1.203972804
9184,1982,0,0,0,0,0,5,0,0,0,3120,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11,0,1,0,1.285038257
9184,1983,0,0,0,0,0,6,0,0,0,3612,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11,0,1,0,1.173516347
9184,1984,0,0,0,0,0,7,0,0,0,3088,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,11,0,1,0,1.114524248
9184,1985,0,0,1,0,0,8,0,0,0,3132,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11,0,0,0,1.140434784
9184,1986,0,0,0,0,0,9,0,0,0,2756,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11,1,0,0,1.371391331
9184,1987,0,0,0,0,0,10,0,0,0,3295,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,2.094187831
9230,1980,0,1,0,0,0,1,0,0,0,1190,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,1,0,1.090123421
9230,1981,0,1,0,0,0,2,0,0,0,1958,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,1,0,0.896692374
9230,1982,0,1,0,0,1,3,0,0,0,2022,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0.802493406
9230,1983,0,1,0,0,0,4,0,0,0,1219,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,1,0,1.684382987
9230,1984,0,1,0,0,0,5,0,0,0,2444,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1.164603293
9230,1985,0,1,0,0,0,6,0,0,0,2181,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,1.729596019
9230,1986,0,1,0,0,0,7,0,0,0,2080,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,11,0,0,1,1.946564909
9230,1987,0,1,0,0,0,8,0,0,0,2080,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,11,0,0,1,2.074653025
9265,1980,0,0,0,0,0,1,0,1,0,1610,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,1.235728373
9265,1981,0,0,0,0,0,2,0,1,0,1770,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0.997636371
9265,1982,0,0,0,0,0,3,0,1,0,2430,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1.4504383
9265,1983,0,0,0,0,0,4,0,1,0,2456,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,1,1.494705451
9265,1984,0,0,0,0,0,5,0,1,0,2192,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1.94855364
9265,1985,0,0,0,0,0,6,0,1,0,2540,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1.894669656
9265,1986,0,0,0,0,0,7,0,1,0,2220,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,2.256119056
9265,1987,0,0,0,0,0,8,0,1,0,2080,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,1,0,2.266544033
9367,1980,0,1,0,0,1,2,0,0,0,1220,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0.931694477
9367,1981,0,1,0,0,0,3,0,0,0,1450,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,11,0,0,0,0.791587253
9367,1982,0,1,0,0,0,4,0,0,0,1312,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,1.315070544
9367,1983,0,1,0,0,0,5,0,0,0,2584,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,11,0,0,0,1.437211887
9367,1984,0,1,1,0,0,6,0,0,0,2308,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1.480092857
9367,1985,0,1,0,0,0,7,0,0,0,2080,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,1.678950399
9367,1986,0,1,1,0,0,8,0,0,0,2280,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1.654086664
9367,1987,0,1,1,0,0,9,0,0,0,2240,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1.920502345
9390,1980,0,1,1,0,0,4,0,0,0,1720,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,-0.887685475
9390,1981,0,1,0,1,0,5,0,0,0,2295,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,1,1.981076592
9390,1982,0,1,0,1,0,6,0,0,0,2210,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,1.96635098
9390,1983,0,1,0,1,0,7,0,0,0,2300,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,2.489866297
9390,1984,0,1,0,1,0,8,0,0,0,2955,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,2.320027021
9390,1985,0,1,0,1,0,9,0,0,0,2260,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,2.193790481
9390,1986,0,1,0,1,0,10,0,0,0,2370,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,2.413879848
9390,1987,0,1,0,1,0,11,0,0,0,2490,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,2.191989732
9391,1980,0,1,0,0,0,3,0,0,0,1890,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,1.32064708
9391,1981,0,1,0,0,0,4,0,0,0,1850,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,11,0,0,0,1.107580959
9391,1982,0,1,0,0,0,5,0,0,0,2072,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1.758895456
9391,1983,0,1,0,0,0,6,0,0,0,3088,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,1,0,1.304936542
9391,1984,0,1,0,1,0,7,0,0,0,2240,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,0,1.32075634
9391,1985,0,1,0,1,0,8,0,0,0,2080,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,0,1.514647348
9391,1986,0,1,0,1,0,9,0,0,0,1600,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,2.113618994
9391,1987,0,1,0,1,0,10,0,0,0,1985,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,1.571355668
9418,1980,0,1,0,0,0,2,0,0,0,1940,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2.132865126
9418,1981,0,1,0,0,0,3,0,0,0,1964,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2.146395677
9418,1982,0,1,0,0,0,4,0,0,0,1935,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2.368899736
9418,1983,0,1,0,0,0,5,0,0,0,2047,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2.370011335
9418,1984,0,1,0,0,0,6,0,0,0,2940,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2.090276499
9418,1985,0,1,0,0,0,7,0,0,0,2710,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2.439650674
9418,1986,0,1,0,0,0,8,0,0,0,2590,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2.548255479
9418,1987,0,1,0,0,0,9,0,0,0,2310,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,2.754728124
9424,1980,0,0,0,0,0,3,0,1,0,2080,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,2.035786232
9424,1981,0,0,0,0,0,4,0,1,0,2080,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,1.877701899
9424,1982,0,0,0,0,0,5,0,1,0,2080,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,1.872824922
9424,1983,0,0,0,0,0,6,0,1,0,2080,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,1,1.897260346
9424,1984,0,0,0,0,0,7,0,1,0,2080,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,1,1.905689936
9424,1985,0,0,0,0,0,8,0,1,0,2080,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,1.896014905
9424,1986,0,0,0,0,0,9,0,1,0,2280,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,2.347233845
9424,1987,0,0,0,0,0,10,0,1,0,2544,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12,0,0,1,2.278748381
9447,1980,0,0,0,0,0,3,0,0,0,774,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,0,1,0,1.050256505
9447,1981,0,0,0,0,0,4,0,0,0,1685,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,14,0,0,0,1.406853088
9447,1982,0,0,0,0,0,5,0,0,0,1595,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,14,0,1,0,0.896605947
9447,1983,0,0,0,0,0,6,0,0,0,780,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,14,0,1,0,2.418557269
9447,1984,0,0,0,0,0,7,0,0,0,1760,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,0,1,0,1.849600469
9447,1985,0,0,0,0,0,8,0,0,0,2450,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,1.756392325
9447,1986,0,0,0,0,0,9,0,0,0,3020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,1.778470384
9447,1987,0,0,0,0,0,10,0,0,0,3120,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,1.96643944
9449,1980,0,0,0,0,0,2,0,0,0,653,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,0,1,0,1.000601587
9449,1981,0,0,0,0,0,3,0,0,0,1712,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0,0,0,1.18510432
9449,1982,0,0,0,0,0,4,0,0,0,1999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0,0,0,1.507080652
9449,1983,0,0,0,0,0,5,0,0,0,2595,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0,0,0,1.296552101
9449,1984,0,0,0,0,0,6,0,0,0,1852,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0,0,0,1.665116749
9449,1985,0,0,0,0,0,7,0,0,0,1615,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0,0,0,1.901211678
9449,1986,0,0,0,0,0,8,0,0,0,2574,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0,0,1,1.82048307
9449,1987,0,0,0,0,0,9,0,0,0,1940,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1,2.021730624
9453,1980,0,0,0,0,0,2,0,0,0,1870,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0,0,1,2.043009044
9453,1981,0,0,0,0,0,3,0,0,0,2025,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,1,1,1.98905748
9453,1982,0,0,0,0,0,4,0,0,0,2080,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0,0,1,1.872824922
9453,1983,0,0,0,0,0,5,0,0,0,2080,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,15,0,0,1,1.973246253
9453,1984,0,0,0,0,0,6,0,0,0,2080,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,0,1,2.023472971
9453,1985,0,0,0,0,0,7,0,0,0,2010,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1,2.2420277
9453,1986,0,0,0,0,0,8,0,0,0,2465,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0,0,1,2.017903052
9453,1987,0,0,0,0,0,9,0,0,0,2635,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2.045777101
9468,1980,0,0,0,0,0,1,0,0,0,1368,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,0,1,0,1.420730538
9468,1981,0,0,0,0,0,2,0,0,0,1671,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,0,1,0,1.342875741
9468,1982,0,0,0,0,0,3,0,0,0,1824,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,0,1,0,1.416374259
9468,1983,0,0,0,0,0,4,0,0,0,2560,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,1.578395346
9468,1984,0,0,0,0,0,5,0,0,0,2440,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,1.885821732
9468,1985,0,0,0,0,0,6,0,0,0,2290,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,2.037502633
